date,year,month,day,dow,dow_num,TOTAL_CRIMES,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BAR_OR_TAVERN,HAIRDRESSERS,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANING_STORE,CLUB,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,KENNEL,LAKE,LIBRARY,LIQUOR_STORE,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,RESIDENCE,RESTAURANT,RETAIL_STORE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,YARD,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2021-04-27,2021,4,27,Tuesday,2,608,1,1,19,0,129,0,1,0,0,1,0,1,1,0,0,0,1,0,6,1,0,0,0,0,14,1,2,0,6,4,1,0,8,2,3,0,0,1,0,0,0,0,8,0,6,0,0,3,2,0,1,0,0,1,0,0,0,0,1,0,5,5,18,0,3,0,0,118,8,0,0,0,2,29,11,0,0,174,0,0,0,0,0,0,5,1,0,2,0,1,78,132,8,1,0,82,2,6,40,0,0,2,0,0,0,32,11,0,0,3,0,41,0,0,5,0,13,2,2,119,25,48.1,33.1,1015.9,10.0,11.6,20,25.1,57.9,39.0,0.0,999.9,0
2021-04-28,2021,4,28,Wednesday,3,528,0,3,14,0,145,0,0,0,0,2,4,2,0,0,0,0,0,0,4,1,0,0,0,0,7,0,3,0,10,3,1,1,4,2,3,0,0,0,0,0,0,0,13,1,6,0,0,3,2,0,0,0,0,1,0,0,0,0,2,0,10,0,11,0,2,0,0,98,7,0,0,0,2,25,11,0,0,117,1,0,0,0,0,0,5,2,0,0,0,1,60,100,18,0,0,53,1,16,45,0,0,0,0,2,0,26,20,0,0,6,0,50,0,0,1,0,20,0,1,91,17,52.5,44.4,1013.0,8.7,7.5,13,999.9,61.0,39.9,0.04,999.9,1
2021-04-29,2021,4,29,Thursday,4,451,0,0,11,0,91,1,0,0,0,0,3,1,0,1,0,0,0,0,2,1,0,0,0,0,2,0,3,1,7,4,1,0,5,2,4,0,0,0,0,0,0,0,7,0,6,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,5,2,16,0,3,0,0,113,3,0,0,2,6,23,14,0,0,99,1,0,0,1,0,0,2,0,0,1,0,1,40,97,13,1,0,42,4,8,27,1,0,1,1,0,0,22,10,0,0,13,0,28,0,0,0,0,17,3,3,103,16,50.4,48.8,1007.2,4.4,5.9,9.9,999.9,61.0,46.9,0.06,999.9,1
2021-04-30,2021,4,30,Friday,5,599,0,4,14,0,132,0,1,0,0,0,2,7,0,0,0,0,1,0,1,0,0,0,0,0,11,0,2,0,5,5,1,0,6,3,1,0,0,0,0,0,0,0,8,2,0,0,0,5,4,0,1,0,0,1,0,0,0,0,2,0,5,1,19,0,3,0,0,118,12,0,0,0,3,32,19,0,0,150,1,0,0,2,1,0,12,1,0,0,0,0,68,107,19,1,0,79,5,7,50,0,0,0,0,0,2,23,15,0,0,8,0,48,0,0,1,0,19,2,1,116,27,55.9,50.0,993.1,6.9,16.6,22.9,31.1,62.1,48.9,0.24,999.9,1
2021-05-01,2021,5,1,Saturday,6,691,1,2,6,0,162,0,0,2,0,0,3,5,2,0,0,0,0,0,2,2,0,0,0,0,11,1,3,0,1,2,1,0,4,2,3,0,0,0,0,0,0,0,10,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,4,0,12,9,13,0,1,0,1,140,13,0,0,0,0,44,8,0,0,195,1,0,0,3,0,1,8,0,0,0,0,1,73,135,21,0,0,78,7,3,73,0,0,3,0,0,2,32,6,0,0,18,0,58,0,0,4,0,22,6,3,113,30,51.9,38.7,1003.4,10.0,16.4,24.1,32.1,62.1,43.0,0.05,999.9,1
2021-05-02,2021,5,2,Sunday,7,620,0,0,13,0,137,0,0,0,0,0,1,2,0,0,0,0,1,0,3,4,1,0,0,0,4,1,2,0,3,7,0,0,3,3,1,0,0,0,4,0,0,0,9,1,4,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,4,5,12,0,2,0,1,112,13,0,0,0,0,50,14,0,0,191,0,0,0,0,0,0,4,0,0,2,0,2,66,164,15,0,0,94,5,12,23,0,1,2,0,0,0,23,14,0,0,5,0,39,0,0,4,0,25,5,2,88,27,53.5,44.6,1008.2,10.0,14.1,20,28.9,60.1,43.0,0.0,999.9,0
2021-05-03,2021,5,3,Monday,1,553,0,3,9,0,142,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,8,0,4,0,5,1,0,1,3,0,4,0,0,0,0,0,0,0,9,2,6,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,12,3,20,0,3,0,0,113,5,0,0,0,2,36,13,0,0,124,0,0,0,2,0,0,6,0,0,0,0,1,60,113,15,1,0,49,4,5,51,0,0,2,1,0,0,26,20,0,0,11,0,46,0,0,2,0,22,4,0,99,20,56.3,47.1,1011.0,9.8,9.1,15.9,999.9,66.9,45.0,0.0,999.9,0
2021-05-04,2021,5,4,Tuesday,2,477,1,0,17,0,107,0,4,0,0,0,1,1,1,0,0,0,0,0,3,1,1,0,0,0,10,0,2,0,1,4,0,0,6,3,2,2,0,0,0,0,0,0,7,0,8,0,1,3,3,0,0,0,0,0,0,0,0,0,3,0,2,2,14,0,4,0,0,99,4,0,0,0,4,34,15,0,0,100,0,0,0,3,0,0,1,0,0,0,0,1,58,88,15,0,0,53,6,7,36,0,0,0,2,1,0,18,26,0,0,6,0,45,0,0,0,0,13,4,0,80,18,51.7,50.3,1008.0,4.3,10,24.1,31.1,66.9,48.0,0.7,999.9,1
2021-05-05,2021,5,5,Wednesday,3,576,0,3,9,0,132,0,2,0,0,0,2,1,0,0,0,0,0,0,2,1,1,0,0,0,7,0,4,0,7,3,2,1,7,1,4,0,0,0,0,0,0,0,10,0,6,0,0,1,4,0,0,0,0,1,0,2,0,0,2,0,6,2,20,1,3,0,0,113,16,0,0,1,1,34,10,0,0,138,0,1,0,4,0,0,10,0,0,0,0,0,64,125,12,2,0,64,1,5,47,0,0,0,2,1,0,29,17,0,0,2,0,49,0,0,0,0,18,3,4,111,18,48.8,47.2,1007.8,5.8,7.7,13,999.9,57.0,46.0,0.02,999.9,1
2021-05-06,2021,5,6,Thursday,4,500,0,4,11,0,115,2,1,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,6,1,5,0,5,5,0,3,7,1,5,0,0,0,0,0,0,0,6,0,5,0,0,2,7,0,0,0,0,1,0,0,0,0,2,0,8,2,17,0,3,0,0,105,8,0,0,2,0,29,10,0,0,111,0,0,0,1,0,0,4,0,0,0,0,4,54,89,14,0,0,56,4,11,38,0,0,1,0,0,1,21,14,0,0,6,0,37,0,0,0,0,17,3,0,113,17,54.3,44.9,1009.3,10.0,10.5,17.1,22.0,64.0,46.0,0.01,999.9,0
2021-05-07,2021,5,7,Friday,5,515,0,2,8,0,110,0,2,0,0,1,1,3,1,0,0,0,2,0,5,1,0,0,0,0,9,0,0,0,1,3,3,0,3,1,1,1,0,0,0,0,0,0,8,4,3,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,7,1,21,0,3,0,0,116,12,0,0,0,0,28,12,0,0,115,5,0,0,0,0,0,15,0,0,0,0,2,59,94,16,1,0,57,4,8,41,0,0,0,0,1,1,27,17,0,0,6,0,52,0,0,0,0,21,2,1,84,20,51.5,41.4,1013.9,10.0,9,17.1,22.9,64.0,42.1,0.0,999.9,0
2021-05-08,2021,5,8,Saturday,6,543,0,1,16,0,115,0,0,2,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,7,0,3,0,2,2,1,0,6,0,4,0,0,0,0,0,0,0,5,0,8,0,1,5,8,0,0,0,0,1,0,1,1,0,3,0,7,4,19,0,2,0,2,108,13,0,0,0,2,29,12,0,0,131,2,0,0,3,0,1,9,0,0,0,0,1,50,118,18,0,0,71,4,6,34,0,0,1,1,1,1,31,9,0,0,5,0,40,0,0,7,0,17,0,0,97,28,48.9,39.5,1010.1,10.0,9.5,15.9,999.9,60.1,42.1,0.0,999.9,0
2021-05-09,2021,5,9,Sunday,7,526,0,0,10,0,129,0,2,0,0,0,0,1,1,0,0,0,1,0,3,2,0,0,0,0,3,0,4,0,1,0,1,0,5,2,2,1,0,0,1,0,0,0,6,0,8,0,0,3,7,0,0,0,0,0,0,1,0,0,0,0,5,1,16,0,3,0,0,112,7,0,0,0,1,31,15,0,0,134,2,0,0,2,0,0,2,0,0,1,0,0,42,139,18,0,0,84,6,7,21,0,1,1,1,0,0,27,13,0,0,4,0,36,0,0,0,0,17,2,1,84,20,51.7,44.0,1014.3,10.0,14.3,18.1,27.0,57.0,45.0,0.0,999.9,0
2021-05-10,2021,5,10,Monday,1,527,0,3,14,0,124,1,1,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,5,1,2,0,3,1,0,0,10,2,5,0,0,0,0,0,0,0,3,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,13,1,21,0,3,0,0,110,9,0,0,0,1,23,9,0,0,129,0,0,0,4,0,0,9,0,0,0,0,3,34,104,11,0,0,74,2,6,45,0,0,0,0,0,0,25,20,0,0,5,0,52,0,0,2,0,11,5,1,107,20,49.8,44.9,1011.3,8.4,10.4,15,17.1,57.0,44.6,0.83,999.9,1
2021-05-11,2021,5,11,Tuesday,2,533,1,2,10,0,139,0,0,0,0,0,1,2,4,0,0,0,1,0,3,0,0,0,0,0,5,0,1,0,2,3,0,1,11,2,7,0,0,0,1,0,0,0,12,2,9,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,4,3,15,0,2,0,0,113,7,0,0,0,5,28,8,0,0,115,0,0,0,0,0,0,9,0,0,0,0,3,53,92,20,0,0,70,4,6,46,0,0,0,0,0,1,24,13,0,0,5,0,51,0,0,2,0,13,1,1,109,16,52.4,44.2,1014.1,9.6,10.9,20,26.0,60.1,45.0,0.75,999.9,0
2021-05-12,2021,5,12,Wednesday,3,489,0,2,19,0,109,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,6,0,1,0,1,4,0,1,7,0,8,0,0,0,0,0,0,0,7,1,8,0,0,2,3,0,0,0,0,1,0,1,0,0,3,0,9,2,14,0,0,0,0,100,9,0,0,1,2,34,15,0,0,104,0,0,0,2,0,0,5,0,0,0,0,0,47,93,14,0,0,57,5,11,43,0,0,1,1,0,0,13,14,0,0,5,0,41,0,0,3,0,17,0,1,105,17,53.1,39.1,1017.2,10.0,13.1,19,27.0,60.1,46.0,0.0,999.9,0
2021-05-13,2021,5,13,Thursday,4,541,1,2,13,1,120,0,0,0,0,0,2,5,2,0,0,1,0,0,5,0,0,0,0,1,6,0,1,0,1,3,1,1,7,3,5,0,0,0,0,0,0,0,6,2,6,0,0,3,4,0,0,0,0,0,0,1,0,0,2,0,6,6,16,1,0,1,0,109,7,0,0,1,2,28,13,0,0,129,2,0,0,2,0,0,11,0,0,0,0,3,65,101,14,1,0,70,3,9,38,0,0,0,0,0,1,26,14,0,0,3,0,40,0,0,1,0,12,5,0,113,20,55.1,42.8,1021.1,9.9,7.1,13,999.9,66.0,43.0,0.0,999.9,0
2021-05-14,2021,5,14,Friday,5,616,0,6,18,0,112,0,0,1,0,2,1,2,0,0,0,0,0,0,3,0,1,0,0,0,7,0,2,0,4,8,0,1,12,2,3,1,0,0,0,0,0,0,11,1,7,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2,3,22,0,4,0,0,117,6,0,0,0,5,36,14,0,0,176,0,0,0,4,0,0,14,0,0,0,0,2,66,111,21,0,0,81,5,9,45,0,0,0,0,1,0,35,22,0,0,4,0,34,0,0,1,0,24,3,1,120,30,58.9,44.2,1021.5,10.0,8.7,12,999.9,73.0,43.0,0.0,999.9,0
2021-05-15,2021,5,15,Saturday,6,606,0,3,18,0,127,0,0,1,1,0,2,4,0,0,1,0,0,0,2,1,0,0,1,0,3,0,3,0,7,2,0,0,4,3,6,0,0,0,0,0,0,0,9,0,5,0,1,5,6,0,0,0,0,0,0,1,1,0,2,0,6,3,16,0,3,0,0,100,9,0,0,1,0,38,17,1,0,175,4,0,0,2,0,0,9,1,0,0,2,1,50,133,19,1,0,95,2,10,27,0,0,1,1,0,3,20,9,0,0,2,0,50,0,0,2,0,12,5,2,119,36,58.9,47.2,1022.5,10.0,7.9,11.1,999.9,73.0,50.0,0.0,999.9,0
2021-05-16,2021,5,16,Sunday,7,562,0,0,11,0,129,0,1,0,0,0,1,7,0,1,0,0,0,0,4,0,0,0,0,0,4,0,3,0,1,5,0,0,11,1,3,0,0,0,1,0,0,0,9,1,3,0,0,2,3,0,0,0,0,0,0,1,1,0,1,0,4,6,18,0,1,0,0,102,11,0,0,0,1,50,9,0,0,142,1,0,0,4,0,1,7,1,0,0,0,3,53,140,16,1,0,69,8,13,26,0,0,2,0,0,0,22,19,0,0,6,0,33,0,0,1,0,19,3,0,95,32,59.1,48.9,1023.6,10.0,7.4,12,999.9,73.0,48.9,0.0,999.9,0
2021-05-17,2021,5,17,Monday,1,596,0,0,13,0,126,0,2,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,8,1,3,0,2,1,0,0,8,3,1,0,0,0,0,0,0,0,6,1,6,0,1,1,2,0,0,0,0,0,0,2,0,0,4,0,8,3,17,0,2,0,0,124,7,0,0,1,2,43,10,0,0,160,4,1,0,3,0,1,7,1,0,0,0,3,69,116,18,0,0,73,3,11,47,0,0,0,0,0,0,28,12,0,0,13,0,40,0,0,2,0,12,7,1,104,34,57.5,50.5,1024.6,10.0,7.2,13,999.9,70.0,48.9,0.0,999.9,0
2021-05-18,2021,5,18,Tuesday,2,553,0,4,11,0,114,0,1,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,9,0,4,0,4,2,0,1,8,4,0,0,0,0,0,1,0,0,9,2,8,0,0,5,2,0,0,0,0,0,0,3,0,0,4,0,8,4,13,0,3,0,0,102,10,0,0,1,4,30,13,0,0,143,4,0,0,1,0,0,10,1,0,1,0,1,51,113,17,0,0,78,5,8,40,0,0,0,0,0,1,28,9,0,0,3,0,44,0,0,0,0,17,2,0,113,20,58.3,52.1,1024.2,9.8,10.5,17.1,24.1,70.0,48.9,0.0,999.9,1
2021-05-19,2021,5,19,Wednesday,3,584,0,4,16,0,124,0,0,0,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,8,1,3,0,1,3,0,0,11,1,0,3,0,0,0,0,0,0,6,1,4,0,0,5,4,0,0,0,0,0,0,3,0,0,1,0,13,2,15,0,2,0,0,110,11,1,0,0,2,46,12,1,0,142,1,0,0,4,0,0,10,1,0,0,0,0,58,95,24,1,0,71,1,8,46,0,0,2,1,0,0,20,15,0,0,11,0,46,10,0,2,0,21,5,2,116,27,62.9,48.6,1023.6,10.0,10.3,15,22.0,69.1,51.1,0.0,999.9,0
2021-05-20,2021,5,20,Thursday,4,572,0,2,14,0,116,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,9,0,3,0,4,1,0,0,4,4,3,0,0,0,0,0,0,0,8,0,7,0,0,4,3,0,0,0,1,2,0,0,0,0,2,0,9,6,24,0,1,0,0,116,5,0,0,0,3,36,14,0,0,149,2,0,0,0,0,1,6,0,0,1,0,1,69,130,8,0,0,70,3,6,52,0,0,0,0,1,0,25,15,0,0,9,0,32,0,1,0,0,14,2,3,109,21,54.4,47.6,1031.2,10.0,7.5,12,17.1,69.1,46.0,0.0,999.9,0
2021-05-21,2021,5,21,Friday,5,622,0,1,13,0,123,0,0,0,0,1,0,2,1,0,0,0,1,0,5,1,0,0,0,0,9,1,4,0,6,4,2,1,12,0,4,0,0,0,0,0,0,0,9,6,10,0,0,4,4,1,0,0,2,0,1,1,0,0,1,0,6,8,23,0,1,0,0,105,12,0,0,1,5,45,7,1,0,158,1,0,0,2,0,1,12,1,0,0,0,1,64,137,18,0,0,68,5,11,39,1,0,1,0,0,0,25,21,0,0,8,0,34,0,0,1,0,16,8,1,121,37,49.7,48.5,1032.9,3.8,4.9,9.9,999.9,62.1,45.0,0.0,999.9,1
2021-05-22,2021,5,22,Saturday,6,668,0,0,14,0,160,0,0,0,0,0,0,1,1,1,0,0,1,0,6,1,0,0,0,0,9,0,7,0,3,1,0,0,7,2,1,0,0,0,0,0,0,0,18,0,4,0,0,3,3,0,0,0,0,1,1,0,0,0,4,0,3,10,17,0,0,0,1,126,11,0,0,0,0,53,13,0,0,170,1,0,0,4,0,1,7,1,0,0,0,1,61,155,17,0,0,105,8,10,22,0,0,0,0,2,0,28,27,0,0,5,0,42,0,0,4,0,11,6,1,121,37,55.2,53.4,1021.3,5.1,9.8,17.1,999.9,63.0,45.0,0.0,999.9,1
2021-05-23,2021,5,23,Sunday,7,649,0,2,18,0,162,0,2,1,2,1,0,9,0,0,0,0,0,0,6,0,0,0,0,0,5,0,5,0,5,5,0,0,7,1,8,0,0,0,0,0,0,0,3,0,4,0,2,3,3,1,0,0,1,0,0,0,0,0,0,0,9,3,12,0,0,0,0,110,9,0,0,0,0,48,8,0,0,178,0,0,0,4,0,0,10,0,0,0,0,4,74,174,11,1,0,91,8,7,18,0,0,2,1,0,2,21,14,0,1,4,0,50,0,0,1,0,14,1,0,100,45,67.6,59.0,1011.2,9.4,9.3,22.9,31.1,82.0,51.1,0.0,999.9,0
2021-05-24,2021,5,24,Monday,1,659,1,0,17,0,148,0,1,0,0,0,1,0,0,0,0,0,2,0,5,0,1,0,0,0,8,0,6,0,5,3,0,0,7,2,3,1,0,0,0,0,0,0,6,4,6,0,1,6,5,0,0,0,1,1,0,1,0,0,2,0,9,4,11,0,1,0,0,127,7,0,0,5,1,53,20,0,0,163,2,0,0,2,0,0,10,0,0,0,0,2,63,130,15,0,0,68,3,12,57,0,0,0,1,0,0,26,19,0,0,9,0,53,1,0,5,0,23,2,0,127,40,57.4,45.3,1023.2,10.0,9.5,21,28.9,63.0,51.1,0.0,999.9,0
2021-05-25,2021,5,25,Tuesday,2,636,1,1,17,0,123,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,13,0,5,0,9,5,1,0,9,1,2,0,0,0,0,0,0,0,5,0,4,0,0,7,5,0,0,0,0,1,0,2,0,0,0,0,11,4,16,0,1,0,0,132,10,0,0,1,1,46,17,0,0,164,0,0,0,1,0,0,10,1,0,0,0,1,66,124,13,0,0,102,1,11,58,0,0,1,1,0,0,22,13,0,0,3,0,47,0,0,0,0,18,3,0,119,31,55.4,46.9,1025.5,10.0,12.4,18.1,999.9,63.0,48.9,0.0,999.9,0
2021-05-26,2021,5,26,Wednesday,3,568,0,3,17,0,108,0,0,1,1,0,1,1,1,0,0,0,0,0,2,1,1,0,0,0,8,0,0,0,5,5,0,0,7,3,6,1,0,1,1,0,0,0,7,0,8,0,0,3,3,0,1,0,1,0,0,1,0,0,1,0,10,6,14,0,0,0,0,103,13,0,0,0,0,29,11,0,0,172,1,0,0,2,1,0,7,0,0,0,0,0,64,132,16,1,0,81,4,9,32,0,0,0,0,0,0,19,15,0,1,5,0,33,0,0,2,0,16,1,1,110,24,61.2,58.6,1018.3,4.8,15,21,999.9,64.9,50.0,0.0,999.9,1
2021-05-27,2021,5,27,Thursday,4,505,0,6,18,0,95,0,0,0,0,1,3,5,1,0,0,0,0,0,2,2,1,0,0,0,8,0,5,0,2,0,0,0,3,1,4,0,0,0,0,0,0,0,6,0,2,0,0,4,1,0,0,0,0,0,0,1,0,0,4,0,11,0,14,0,6,0,0,102,2,0,0,0,4,28,10,1,0,128,1,0,0,4,0,1,16,0,0,1,0,1,59,76,7,0,0,67,4,9,43,0,0,3,2,0,1,22,20,0,0,4,0,40,0,0,0,0,10,1,3,106,26,66.1,60.8,1012.1,6.8,11,15.9,999.9,75.9,57.0,0.04,999.9,1
2021-05-28,2021,5,28,Friday,5,503,0,2,15,0,118,0,1,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,1,1,4,0,2,0,6,4,0,0,2,1,7,0,0,0,0,0,0,0,8,1,8,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,8,1,18,0,2,0,0,106,10,0,0,1,3,17,8,0,0,113,2,0,0,1,0,1,13,0,0,1,0,2,45,95,11,1,0,60,2,13,60,0,0,1,0,0,1,23,12,0,1,8,0,40,0,0,0,0,15,1,2,93,16,58.0,45.8,1017.5,10.0,12.2,17.1,24.1,75.9,52.0,0.02,999.9,0
2021-05-29,2021,5,29,Saturday,6,566,2,2,16,0,125,0,3,0,1,0,1,4,1,0,0,0,0,0,2,1,1,0,0,0,5,0,3,0,5,3,0,0,7,0,4,1,0,0,0,0,0,0,7,0,6,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,11,0,21,0,2,0,0,102,11,0,0,0,1,22,14,0,0,157,1,0,0,0,0,1,6,0,0,2,0,0,57,113,10,0,0,77,4,14,30,0,0,0,1,0,1,16,12,0,0,10,0,47,0,0,1,0,16,3,1,113,38,47.5,44.2,1015.7,6.5,20.2,31.1,42.0,61.0,44.1,1.22,999.9,1
2021-05-30,2021,5,30,Sunday,7,587,0,3,18,0,108,0,0,1,0,0,0,8,0,1,0,0,0,0,2,2,0,0,0,0,12,0,3,0,3,2,0,1,6,1,1,0,0,0,1,0,0,0,4,0,5,0,1,3,4,0,0,0,1,0,0,0,0,0,1,0,8,4,18,0,1,0,0,115,14,0,0,0,1,45,16,0,0,161,3,0,0,2,0,1,5,1,0,0,0,1,56,130,17,0,0,74,2,8,34,0,0,1,0,0,1,25,20,0,0,7,0,38,0,0,0,0,10,1,4,101,56,49.6,47.9,1020.7,6.0,15.3,19,28.0,54.0,44.1,0.17,999.9,1
2021-05-31,2021,5,31,Monday,1,545,1,3,14,0,98,0,0,0,0,1,1,7,0,0,0,0,0,0,5,0,0,0,0,0,5,0,2,0,2,3,1,1,3,0,2,0,0,0,0,0,0,0,10,2,12,0,0,3,5,0,0,0,0,0,0,1,0,0,1,0,5,6,16,0,3,0,0,100,12,0,0,0,0,44,10,0,0,154,1,0,0,2,0,0,8,0,0,0,0,4,50,120,11,1,0,79,8,8,31,0,0,1,0,1,0,19,16,0,0,5,1,55,0,0,0,0,12,2,2,75,43,57.9,56.1,1019.4,3.3,8.5,15,999.9,61.0,54.0,0.81,999.9,1
2021-06-01,2021,6,1,Tuesday,2,670,0,1,24,0,159,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,18,0,1,0,1,4,0,0,7,2,4,0,0,0,0,0,0,0,9,1,2,0,0,5,3,0,0,0,0,0,0,2,0,0,8,0,8,7,11,0,0,0,0,146,10,0,0,0,6,36,15,0,0,155,1,0,0,1,0,0,7,2,0,1,0,5,71,115,13,0,0,77,15,5,80,0,0,0,0,0,0,24,14,0,0,15,0,62,0,0,1,0,17,4,0,107,42,59.2,53.2,1023.4,10.0,10.3,13,999.9,66.9,55.0,0.46,999.9,0
2021-06-02,2021,6,2,Wednesday,3,593,0,3,20,0,110,1,0,0,2,2,0,2,0,0,0,0,0,0,5,3,0,0,0,1,13,0,4,0,5,6,0,0,7,0,4,0,0,0,0,0,0,0,10,1,5,0,0,7,0,0,1,0,0,1,0,2,0,0,1,0,12,7,14,0,0,0,0,104,11,0,0,1,0,36,20,1,0,156,0,0,0,1,0,0,8,1,0,0,0,2,55,115,13,2,0,92,4,9,53,0,0,2,0,0,0,25,11,0,0,1,0,50,3,0,3,0,12,2,1,111,24,60.4,54.0,1024.3,9.9,9.3,14,999.9,68.0,54.0,0.0,999.9,0
2021-06-03,2021,6,3,Thursday,4,623,1,6,14,0,127,0,0,1,0,3,3,0,0,2,0,0,1,0,4,0,1,0,1,1,11,0,5,0,7,4,0,0,5,2,4,0,0,0,1,0,0,0,9,0,7,0,1,1,1,0,1,0,2,0,0,0,0,0,3,0,6,4,22,0,3,0,0,118,9,0,0,1,1,35,13,0,0,169,1,0,0,1,0,1,7,0,0,0,0,2,49,114,22,1,0,57,6,12,70,0,0,1,2,0,0,29,14,0,0,2,0,49,3,0,2,0,19,2,0,145,21,59.2,57.4,1021.4,5.4,6,13,999.9,68.0,54.0,0.0,999.9,1
2021-06-04,2021,6,4,Friday,5,600,2,2,9,0,133,0,1,0,1,2,3,3,0,0,0,0,0,0,4,0,0,0,0,0,15,0,2,0,2,2,1,0,6,1,4,0,0,0,0,0,0,0,10,1,9,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,7,1,16,0,2,0,1,114,12,0,0,0,0,37,22,0,0,155,2,0,0,2,0,0,7,0,0,0,1,2,55,108,20,0,0,56,7,11,54,0,0,1,0,0,2,30,8,0,0,8,0,41,0,0,2,0,35,2,2,131,21,60.7,59.9,1013.9,1.6,10.9,15,999.9,62.6,59.0,0.34,999.9,1
2021-06-05,2021,6,5,Saturday,6,610,0,2,11,0,131,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0,0,0,4,0,5,0,4,5,0,0,4,3,2,0,0,0,0,0,0,0,13,2,3,0,0,1,1,1,0,0,1,0,0,0,0,0,3,0,8,9,20,0,1,0,0,109,12,0,0,0,1,50,18,0,0,162,0,0,0,3,0,1,12,0,0,0,0,2,72,139,11,0,0,86,7,13,26,2,0,0,0,0,3,23,9,0,0,5,0,41,0,0,1,0,22,4,0,98,41,61.7,59.0,1012.5,4.0,9.8,15.9,999.9,66.2,57.2,0.02,999.9,1
