month,day,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BANQUET_HALL,BAR_OR_TAVERN,HAIRDRESSERS,BASEMENT,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANERS_LAUNDROMAT,CLEANING_STORE,CLUB,COACH_HOUSE,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DELIVERY_TRUCK,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,DUMPSTER,ELEVATOR,EXPRESSWAY_EMBANKMENT,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,FUNERAL_PARLOR,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HORSE_STABLE,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,JUNK_YARD_GARBAGE_DUMP,KENNEL,LAGOON,LAKE,LAUNDRY_ROOM,LIBRARY,LIQUOR_STORE,LIVERY_AUTO,LIVERY_STAND_OFFICE,LOADING_DOCK,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,PRAIRIE,PUBLIC_GRAMMAR_SCHOOL,PUBLIC_HIGH_SCHOOL,RAILROAD_PROPERTY,RESIDENCE,RESTAURANT,RETAIL_STORE,RIVER,ROOMING_HOUSE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SEWER,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRAILER,TRUCK,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,WOODED_AREA,YARD,YMCA,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,DOMESTIC_VIOLENCE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION
8,19,0,1,10,0,89,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,5,1,0,1,0,0,0,0,6,3,12,0,4,5,1,0,0,6,3,1,0,0,0,1,0,0,0,0,0,0,0,12,5,7,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,14,1,13,0,2,0,0,0,0,0,0,154,9,0,0,0,0,1,1,0,42,14,0,0,168,0,0,0,0,0,2,0,1,15,0,0,0,0,0,0,5,64,114,27,0,0,74,4,6,38,0,0,0,1,0,0,0,36,11,0,1,1,0,40,1,0,1,0,31,2,0,140,32
8,6,0,6,14,0,84,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,5,1,6,0,4,1,1,0,0,6,0,3,0,0,0,1,0,0,0,0,0,0,0,11,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,23,3,18,0,2,0,0,0,0,0,0,148,7,0,0,0,0,0,0,0,49,16,0,0,153,1,0,0,0,0,2,0,0,5,0,0,2,0,0,0,1,55,104,26,1,0,69,1,10,49,0,0,0,0,2,0,0,37,28,1,1,1,0,34,0,1,4,0,22,3,0,128,24
9,25,1,1,19,0,101,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,5,0,2,5,0,1,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,12,3,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,16,4,19,0,3,0,0,0,0,0,0,141,14,0,0,0,0,1,2,0,53,17,0,0,199,1,0,0,0,0,4,0,0,9,1,0,2,0,0,0,0,52,137,13,0,0,93,4,11,46,0,0,0,1,2,0,0,35,28,0,0,3,0,47,0,0,5,0,21,2,1,145,31
9,21,0,3,10,0,74,1,2,0,0,1,0,0,0,2,0,0,0,0,1,0,8,0,0,1,0,0,0,1,5,0,8,0,9,2,1,2,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,3,21,0,7,0,0,0,0,0,0,140,6,0,0,0,0,1,2,0,47,13,0,0,130,1,1,0,0,0,1,0,0,7,1,0,2,0,0,0,2,44,108,24,1,0,60,4,10,44,0,1,0,2,0,0,0,25,25,0,0,1,0,25,0,0,5,0,24,5,1,123,29
9,3,0,4,10,0,105,0,0,0,0,1,5,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,4,1,3,0,6,0,2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,12,4,7,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27,3,20,0,0,0,0,0,0,0,0,134,7,0,0,0,0,0,1,0,42,12,0,0,126,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,64,109,17,1,0,67,3,13,41,0,0,0,1,1,0,1,26,17,0,0,5,0,31,0,0,0,0,26,3,2,120,21
9,18,0,3,16,0,93,0,3,2,1,2,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,3,5,0,4,2,1,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,25,1,21,1,8,0,0,0,0,0,0,126,11,0,0,0,0,2,3,0,39,9,0,0,128,0,0,0,0,0,3,0,1,8,2,0,4,0,0,0,0,47,111,25,0,0,77,6,8,42,0,0,0,0,1,0,3,33,18,0,0,9,0,34,4,0,2,0,22,1,0,110,21
9,15,0,0,16,0,99,2,0,0,0,2,2,0,1,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,9,3,2,0,4,2,1,0,0,3,1,2,0,0,0,3,0,0,1,0,0,0,0,6,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,2,21,0,2,0,0,0,0,0,0,149,7,0,0,0,0,2,3,0,44,12,1,0,156,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,4,62,108,23,0,0,73,3,7,43,0,0,1,0,0,0,0,29,13,0,0,10,0,38,0,0,1,0,30,6,0,133,20
9,2,1,1,13,0,87,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,4,0,8,6,1,0,0,5,1,6,0,0,0,0,0,0,0,1,0,0,0,7,3,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,2,20,0,1,0,0,0,0,0,0,147,11,0,0,0,0,1,1,0,37,11,1,0,151,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,54,124,15,1,0,59,0,15,37,0,0,0,1,0,1,1,37,17,0,0,5,0,36,0,0,3,0,24,1,0,127,19
9,24,1,1,18,0,84,0,2,1,0,0,1,0,2,1,0,0,0,0,1,0,5,1,0,0,0,0,0,1,2,1,6,0,5,6,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,14,2,20,0,5,0,0,0,0,0,0,119,9,0,0,0,0,1,1,0,37,13,0,0,147,1,0,0,0,0,2,0,0,16,0,0,1,0,0,0,2,57,102,19,0,0,68,4,16,34,0,0,0,2,1,0,0,34,22,0,0,6,0,35,2,0,5,0,32,0,0,99,32
9,7,0,5,21,0,79,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,7,5,6,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,18,9,18,0,2,0,0,0,0,0,0,140,9,0,0,0,0,1,2,0,56,11,0,0,165,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,4,59,127,19,1,0,63,2,12,22,0,0,0,4,2,1,1,20,34,0,1,5,0,43,9,0,1,0,29,1,0,105,36
9,26,1,0,17,0,124,0,0,2,0,1,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,12,0,3,4,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,17,6,16,0,1,0,0,0,0,0,0,126,12,0,0,0,0,0,1,0,42,15,0,0,167,0,0,0,0,0,3,0,0,9,0,0,0,0,1,0,1,62,150,25,2,0,88,1,14,29,0,0,0,1,0,0,1,24,20,0,0,4,0,28,0,0,2,0,16,0,0,133,25
10,4,0,3,14,1,89,0,1,3,0,1,3,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,6,0,6,2,0,1,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,8,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,1,17,0,1,0,0,0,0,0,0,134,7,0,0,0,0,0,1,0,30,11,1,0,170,1,0,0,0,0,1,0,0,8,0,0,0,0,1,0,3,53,120,14,1,0,88,4,6,53,0,0,0,2,0,0,0,32,14,0,0,2,0,26,0,0,2,0,23,2,0,105,31
10,24,0,2,16,0,98,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,1,1,0,2,1,0,1,0,8,1,3,0,0,0,0,0,0,0,1,0,0,0,15,1,9,0,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,13,2,13,0,2,0,0,0,0,0,0,136,10,0,0,0,0,0,2,0,32,15,0,0,130,2,0,0,0,0,2,0,1,8,0,0,1,0,0,0,1,48,120,28,0,0,73,5,10,35,0,0,0,2,0,0,0,25,15,0,1,4,0,29,0,0,2,0,24,3,2,91,32
10,2,0,0,19,0,106,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,8,1,8,0,7,3,0,0,0,7,1,4,0,0,0,0,0,1,0,0,0,0,0,8,1,4,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,9,4,14,1,4,0,1,0,0,0,0,126,9,0,0,0,0,0,2,0,34,4,0,1,132,0,0,0,0,0,4,1,0,6,1,0,0,0,0,0,1,46,88,20,1,0,62,5,11,57,0,0,0,3,2,1,0,24,24,0,0,6,0,40,0,0,1,0,19,4,1,116,19
10,12,0,0,11,0,108,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,0,3,0,6,2,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,15,2,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,4,12,0,3,0,0,0,0,0,0,148,10,0,0,0,0,0,1,0,39,11,1,0,134,1,0,0,0,0,1,1,0,6,2,0,0,0,0,0,2,47,108,17,0,0,88,1,13,42,0,0,0,2,0,0,0,25,19,0,0,5,0,43,0,0,2,0,34,2,0,106,16
10,13,0,1,9,0,100,0,0,1,0,1,4,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,3,0,2,1,1,0,0,9,5,0,0,0,0,2,0,0,0,0,0,0,0,9,0,6,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,2,15,0,3,0,1,0,0,0,0,123,15,0,0,0,1,2,0,0,43,12,0,0,166,1,0,0,0,0,1,1,0,8,0,0,0,0,1,0,1,48,108,30,1,0,62,4,10,52,0,0,0,2,0,0,0,31,21,0,0,8,0,30,0,0,1,0,30,2,1,119,28
10,19,0,3,9,0,112,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,2,6,0,3,0,3,3,0,0,0,6,1,2,0,0,0,1,0,0,0,0,0,0,0,8,0,5,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,19,0,19,0,2,0,0,0,0,0,0,131,2,0,0,0,0,0,0,0,31,10,0,0,113,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,38,87,24,1,0,64,5,6,74,0,0,0,3,1,0,0,21,17,0,0,2,0,32,0,0,2,0,27,3,0,111,10
10,7,0,6,15,0,85,0,0,1,1,1,4,0,2,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,4,1,4,0,5,5,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,17,4,17,0,6,0,0,0,0,0,0,145,17,0,0,0,0,1,1,0,37,10,0,0,165,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,1,50,115,26,0,0,71,3,4,49,0,0,0,0,0,0,0,40,19,0,0,9,0,47,0,0,3,0,21,3,0,133,18
10,15,0,1,10,0,109,0,0,0,3,0,3,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,8,0,1,2,1,0,0,7,5,3,0,0,0,0,0,1,0,0,0,0,0,6,3,5,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,1,21,0,0,0,0,0,0,0,0,159,7,0,0,0,0,0,0,0,33,11,0,0,178,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,50,104,18,0,0,69,4,10,74,0,0,0,3,1,0,0,40,21,0,0,9,0,45,0,0,1,0,29,7,0,125,32
11,5,0,1,11,0,116,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,1,5,0,3,6,0,1,0,4,3,3,0,0,0,0,0,0,0,1,0,0,0,7,1,8,0,0,0,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,15,2,23,0,1,0,0,0,0,0,0,169,8,0,0,0,0,0,1,0,49,12,0,0,156,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,54,110,19,0,0,68,1,11,107,0,0,0,0,0,0,0,34,21,0,0,6,0,36,0,0,0,0,26,2,1,110,35
11,13,0,6,12,0,91,0,1,0,0,1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,3,0,7,2,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,21,2,16,0,7,0,0,0,0,0,0,155,11,0,0,0,0,0,0,0,23,14,0,0,110,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,3,34,80,24,0,0,66,5,9,76,0,0,0,2,2,1,1,25,17,0,0,4,0,32,1,0,2,0,15,4,0,113,15
11,25,0,2,12,0,97,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,15,1,19,0,2,0,0,0,0,0,0,115,5,0,0,0,0,0,0,0,27,16,0,0,120,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,41,82,17,0,0,54,4,4,55,0,0,0,0,0,0,0,29,22,0,0,5,0,28,0,0,2,0,22,1,1,96,21
11,15,1,1,16,0,127,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,0,1,0,0,0,0,2,0,4,0,2,2,0,0,0,10,1,5,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,0,12,0,2,1,0,0,0,0,0,116,3,0,0,0,0,0,1,0,23,14,0,0,118,2,0,0,0,0,0,1,1,8,0,0,1,0,0,0,3,44,113,17,0,0,73,4,12,47,0,0,0,1,0,0,0,27,13,0,0,4,0,27,0,0,2,0,16,0,0,96,22
11,23,0,1,14,0,107,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,8,1,4,0,3,3,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,0,1,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,14,0,12,0,5,1,0,0,0,0,0,111,8,0,0,0,0,0,1,0,21,10,0,0,149,2,0,0,0,0,2,0,1,5,0,0,1,0,0,0,1,52,91,22,0,0,61,5,8,60,0,0,0,1,2,0,0,37,16,0,0,6,0,26,1,0,1,0,41,2,0,87,17
12,7,0,1,10,0,115,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,1,4,0,2,2,1,0,0,4,2,7,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,18,0,3,0,0,0,0,0,0,157,9,0,0,0,0,0,0,0,27,13,0,0,113,0,0,0,0,0,2,0,0,8,1,0,0,0,0,0,0,46,76,19,0,0,64,0,11,96,0,0,0,0,0,0,0,22,18,0,1,1,0,37,0,0,2,0,18,1,0,107,31
12,2,0,1,13,0,86,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,5,0,2,0,0,0,0,4,2,3,0,0,0,0,0,1,1,0,0,0,0,8,2,11,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,12,1,15,0,1,0,0,0,0,0,0,148,5,0,0,0,0,1,1,0,25,12,0,0,119,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0,1,35,81,14,0,0,48,0,10,79,0,0,0,0,0,0,0,27,17,0,0,6,0,28,0,0,1,0,20,3,0,111,24
12,15,0,2,11,0,112,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,1,11,0,6,0,3,1,0,2,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,8,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,4,2,15,0,0,0,0,0,0,0,0,189,6,0,0,0,0,0,2,0,20,8,0,0,128,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0,1,33,64,12,1,0,49,1,10,149,0,0,0,2,0,0,0,28,21,0,0,4,0,35,0,0,0,0,20,1,1,116,28
12,25,0,1,7,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,2,1,3,0,6,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,0,1,0,0,0,0,0,0,109,5,0,0,0,0,0,0,0,18,8,0,0,84,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,37,127,17,1,0,52,3,2,18,0,0,0,0,0,0,0,24,4,0,0,12,0,26,4,0,1,0,13,1,1,44,10
12,27,0,3,13,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,0,8,0,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,13,0,1,0,0,0,0,0,0,123,6,0,0,0,0,0,0,0,32,21,1,0,120,2,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,41,94,20,1,0,71,3,7,48,0,0,0,0,1,0,0,32,18,0,0,5,0,29,0,0,1,0,21,1,0,75,24
12,10,0,2,12,0,117,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,5,0,0,0,5,1,1,2,0,3,2,3,0,0,0,1,0,0,0,0,0,0,0,11,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,13,3,16,0,7,0,0,0,0,0,0,161,8,0,0,0,0,0,2,0,34,9,0,0,127,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,3,54,73,10,0,0,58,0,9,113,0,0,0,0,0,0,0,26,28,0,0,4,0,38,0,0,3,0,18,1,1,107,32
12,6,0,5,14,0,95,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,8,0,1,1,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,16,0,0,0,0,0,0,0,0,164,4,0,0,0,0,1,0,0,27,13,0,0,156,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,47,97,17,0,0,60,3,14,83,0,0,0,4,0,0,0,29,22,0,0,6,0,36,0,0,1,0,20,1,0,88,32
1,25,0,4,14,0,102,0,1,1,0,0,4,0,16,1,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,2,9,0,14,9,8,0,0,11,1,3,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,1,0,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,25,1,16,0,2,0,0,0,0,0,0,134,24,0,0,0,0,0,0,0,49,16,0,0,132,8,1,0,0,0,1,0,0,13,0,0,0,0,0,0,0,43,129,28,1,0,48,4,14,55,0,0,0,4,0,3,2,16,52,0,0,5,0,52,7,0,6,0,25,4,0,142,22
1,5,0,3,17,0,102,1,4,0,0,3,0,0,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,9,1,4,2,0,1,0,10,4,5,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,17,2,25,0,2,0,0,0,0,0,0,127,13,0,0,0,0,1,1,0,57,12,0,0,141,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,4,46,126,28,0,2,62,0,14,33,0,0,0,3,0,0,0,25,44,0,0,7,1,48,0,0,2,0,37,0,2,118,19
1,3,3,4,10,0,97,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,1,4,0,7,0,13,3,2,0,0,11,1,2,0,0,0,2,0,0,2,0,0,0,0,5,1,11,0,1,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,25,1,12,0,2,0,0,0,0,0,0,155,25,1,0,0,0,2,8,0,68,17,0,0,159,1,0,0,0,0,2,0,0,9,0,0,2,0,0,0,1,57,128,26,1,2,54,2,26,55,0,0,0,4,1,1,0,23,52,0,0,3,0,57,0,0,1,0,20,4,1,152,24
1,10,1,4,11,0,94,0,1,1,0,2,4,0,2,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,4,0,14,3,2,0,0,15,3,2,0,0,0,0,0,1,0,0,0,0,0,8,1,7,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,33,3,17,0,3,1,0,0,0,0,0,122,17,0,0,0,0,3,15,0,54,31,0,0,110,3,0,0,0,0,0,0,0,10,2,0,0,0,0,0,1,43,112,28,0,2,42,2,23,54,0,0,0,3,0,0,3,29,37,0,0,11,0,33,1,0,2,0,20,2,0,163,10
1,20,0,4,9,0,93,2,2,2,0,0,5,0,2,1,0,0,0,0,0,0,6,1,0,1,0,0,0,0,2,2,3,0,7,2,1,0,0,12,3,8,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,1,18,0,3,0,0,0,0,0,0,118,17,0,0,0,0,0,1,0,40,20,0,0,148,1,0,0,0,0,4,0,1,13,0,0,1,0,0,0,0,48,107,20,0,1,49,4,11,40,0,0,0,5,0,0,0,26,56,0,1,3,0,49,1,0,5,0,22,2,1,152,16
1,12,1,2,10,0,90,0,2,0,0,0,1,0,11,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,4,0,9,0,9,8,0,0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,9,1,15,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,24,2,9,0,2,1,0,0,0,0,0,125,16,0,0,0,0,0,1,0,40,14,0,0,117,1,1,0,0,0,1,0,2,12,0,0,1,0,0,0,1,37,115,20,1,0,71,1,15,40,0,0,0,3,0,0,2,21,30,0,0,6,0,31,0,0,0,0,24,1,0,144,11
1,17,1,4,4,0,75,1,0,1,0,0,5,0,13,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,0,8,7,1,3,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,6,2,15,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,20,0,11,0,1,1,0,0,0,0,0,111,20,0,0,0,0,3,26,0,47,11,1,0,124,1,0,0,0,0,3,0,0,13,1,0,0,0,0,0,0,44,102,17,0,3,56,2,16,39,0,0,0,3,0,0,0,28,41,0,1,6,0,29,1,0,3,0,20,3,1,153,12
1,2,0,2,13,1,99,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,1,5,0,15,3,2,0,0,14,0,2,0,0,0,1,0,0,0,0,0,0,0,10,0,7,0,0,0,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,32,1,16,0,2,0,0,0,0,0,0,147,12,0,0,0,0,0,13,0,44,17,1,0,132,0,0,0,0,0,1,0,0,14,2,0,0,0,0,0,0,38,100,24,0,4,67,0,23,50,0,0,0,5,0,0,2,22,30,0,0,8,0,44,0,0,2,0,20,2,1,171,19
1,1,0,0,17,0,208,1,0,0,0,2,0,0,19,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,4,0,6,0,16,9,1,1,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,1,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,39,1,15,0,1,1,0,0,0,0,0,283,11,0,0,0,0,2,0,0,49,15,0,0,151,1,0,0,0,0,2,0,1,8,0,0,0,0,0,0,0,58,236,24,1,8,104,22,20,117,0,0,0,3,0,1,1,16,30,0,0,36,0,75,0,0,3,0,21,15,0,122,41
